date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:46:04	13106/13106	---M--	200	added ('OK')	image/jpeg	etag:%223332-65701f8a-e0a956;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/artificial-intelligence-380x273.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/artificial-intelligence-380x273.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:04	234048/234048	---M--	200	added ('OK')	image/jpeg	etag:%2239240-65701f8a-e0a8d3;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Customer-Service.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Customer-Service.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:04	40753/40753	---M--	200	added ('OK')	image/jpeg	etag:%229f31-65701f8a-e0a986;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/data-science-1-380x357.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/data-science-1-380x357.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:04	39625/39625	---M--	200	added ('OK')	image/jpeg	etag:%229ac9-65701f8a-e0a9a7;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/digital-agency-1-380x655.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/digital-agency-1-380x655.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:04	26223/26223	---M--	200	added ('OK')	image/jpeg	etag:%22666f-65701f8a-e0a914;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Digital-marketing-1-380x273.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Digital-marketing-1-380x273.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:04	35864/35864	---M--	200	added ('OK')	image/jpeg	etag:%228c18-65701f88-e0a7ba;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/information-technology-1-380x357.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/information-technology-1-380x357.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:05	18522/18522	---M--	200	added ('OK')	image/jpeg	etag:%22485a-65701f8b-e0a9c7;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/mind-mapping-1-380x357.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/mind-mapping-1-380x357.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:05	207094/207094	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:02%20GMT	https://wordpress.iqonic.design/product/wp/talkie/service/authentication/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/service/authentication/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:05	18642/18642	---M--	200	added ('OK')	image/jpeg	etag:%2248d2-65701f8a-e0a98e;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/smart-integration-380x357.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/smart-integration-380x357.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:05	15563/15563	---M--	200	added ('OK')	image/jpeg	etag:%223ccb-65701f8a-e0a984;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/virtual-reality-380x273.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/virtual-reality-380x273.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:06	24835/24835	---M--	200	added ('OK')	image/jpeg	etag:%226103-65701f8a-e0a8c2;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/efficient-branding-2-380x273.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/efficient-branding-2-380x273.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:06	207216/207216	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:04%20GMT	https://wordpress.iqonic.design/product/wp/talkie/service/sentiment-analysis/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/service/sentiment-analysis/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:06	44532/44532	---M--	200	added ('OK')	image/jpeg	etag:%22adf4-65701f8a-e0a8bb;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/smith-jonasadvisor.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/smith-jonasadvisor.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:07	207140/207140	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:04%20GMT	https://wordpress.iqonic.design/product/wp/talkie/service/customer-service/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/service/customer-service/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:07	60075/60075	---M--	200	added ('OK')	image/jpeg	etag:%22eaab-65701f89-e0a871;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/marcas-dane-designer.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/marcas-dane-designer.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:07	178185/178185	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:04%20GMT	https://wordpress.iqonic.design/product/wp/talkie/portfolio-categories/html/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/portfolio-categories/html/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:07	78837/78837	---M--	200	added ('OK')	image/jpeg	etag:%22133f5-65701f8a-e0a965;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/john-williamsdeveloper.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/john-williamsdeveloper.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:08	187391/187391	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:05%20GMT	https://wordpress.iqonic.design/product/wp/talkie/portfolio/artificial-intelligence/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/portfolio/artificial-intelligence/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:08	78554/78554	---M--	200	added ('OK')	image/jpeg	etag:%22132da-65701f89-e0a884;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/john-danemanager.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/john-danemanager.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:09	187319/187319	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:06%20GMT	https://wordpress.iqonic.design/product/wp/talkie/portfolio/data-science/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/portfolio/data-science/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:09	187329/187329	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:06%20GMT	https://wordpress.iqonic.design/product/wp/talkie/portfolio/digital-agency/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/portfolio/digital-agency/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:09	67514/67514	---M--	200	added ('OK')	image/jpeg	etag:%22107ba-65701f8a-e0a960;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/angle-pauldesigner.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/angle-pauldesigner.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:10	187805/187805	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:07%20GMT	https://wordpress.iqonic.design/product/wp/talkie/portfolio/digital-marketing/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/portfolio/digital-marketing/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:10	174882/174882	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:07%20GMT	https://wordpress.iqonic.design/product/wp/talkie/portfolio-categories/design/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/portfolio-categories/design/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:10	51013/51013	---M--	200	added ('OK')	image/jpeg	etag:%22c745-65701f8a-e0a9c4;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/alexa-virenHR-manager.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/alexa-virenHR-manager.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:11	185608/185608	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:08%20GMT	https://wordpress.iqonic.design/product/wp/talkie/portfolio/information-technology/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/portfolio/information-technology/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:11	185465/185465	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:08%20GMT	https://wordpress.iqonic.design/product/wp/talkie/portfolio/mind-mapping/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/portfolio/mind-mapping/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:11	15689/15689	---M--	200	added ('OK')	image/jpeg	etag:%223d49-65701f8b-e0aa2a;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2019/10/t1-2.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2019/10/t1-2.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:12	185512/185512	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:09%20GMT	https://wordpress.iqonic.design/product/wp/talkie/portfolio/smart-iintegration/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/portfolio/smart-iintegration/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:12	16679/16679	---M--	200	added ('OK')	image/jpeg	etag:%224127-65701f8b-e0aa09;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2019/10/t2-2.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2019/10/t2-2.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:12	187761/187761	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:09%20GMT	https://wordpress.iqonic.design/product/wp/talkie/portfolio/virtual-reality/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/portfolio/virtual-reality/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:12	18987/18987	---M--	200	added ('OK')	image/jpeg	etag:%224a2b-65701f8b-e0aa0a;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2019/10/t3-2.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2019/10/t3-2.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:12	111723/111723	---M--	200	added ('OK')	image/png	etag:%221b46b-65701f8b-e0aa02;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2019/10/team-2.png	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2019/10/team-2.png	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:13	183381/183381	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:10%20GMT	https://wordpress.iqonic.design/product/wp/talkie/talkieteam/corey-bryant/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/talkieteam/corey-bryant/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:13	4436/4436	---M--	200	added ('OK')	image/png	etag:%221154-65891371-89d0c7;;;%22	https://wordpress.iqonic.design/talkie/wp-content/uploads/2020/01/shap-1-2-1-2.png	D:/chatbot/talkie/wordpress.iqonic.design/talkie/wp-content/uploads/2020/01/shap-1-2-1-2.png	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:13	183429/183429	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:10%20GMT	https://wordpress.iqonic.design/product/wp/talkie/talkieteam/marcas-dane/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/talkieteam/marcas-dane/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:13	183447/183447	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:11%20GMT	https://wordpress.iqonic.design/product/wp/talkie/talkieteam/john-williams/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/talkieteam/john-williams/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:13	103470/103470	---M--	200	added ('OK')	image/png	etag:%221942e-65701f8c-e0ab81;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2020/01/faq-3.png	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2020/01/faq-3.png	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:13	233324/233324	---M--	200	added ('OK')	image/png	etag:%2238f6c-65701f8b-e0a9cc;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Ellipse-320.png	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Ellipse-320.png	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:14	313308/313308	---M--	200	added ('OK')	image/png	etag:%224c7dc-65701f89-e0a852;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Ellipse-212.png	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Ellipse-212.png	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:14	183401/183401	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:11%20GMT	https://wordpress.iqonic.design/product/wp/talkie/talkieteam/john-dane/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/talkieteam/john-dane/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:14	183411/183411	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:12%20GMT	https://wordpress.iqonic.design/product/wp/talkie/talkieteam/angle-paul/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/talkieteam/angle-paul/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:14	3356/3356	---M--	200	added ('OK')	image/png	etag:%22d1c-65701f88-e0a7ef;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Polygon-6.png	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Polygon-6.png	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:15	10719/10719	---M--	200	added ('OK')	image/png	etag:%2229df-65701f8b-e0a9c8;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Group-41552.png	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Group-41552.png	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:15	766/766	---M-Z	200	added ('OK')	text/css	etag:%222fe-66964b47-d0c35b;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/css/iconbox.css?ver=2.0.7	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/css/iconbox5d0a.css	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:15	2028/2028	---M-Z	200	added ('OK')	text/css	etag:%227ec-66964bb5-d4a74f;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/list.css?ver=1.1.0	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/listf488.css	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:15	183472/183472	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:13%20GMT	https://wordpress.iqonic.design/product/wp/talkie/talkieteam/alexa-viren/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/talkieteam/alexa-viren/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:15	8828/8828	---M-Z	200	added ('OK')	text/css	etag:%22227c-66964bb5-d4a749;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/fancybox.css?ver=1.1.0	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/fancyboxf488.css	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:16	183336/183336	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:13%20GMT	https://wordpress.iqonic.design/product/wp/talkie/talkieteam/team-3/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/talkieteam/team-3/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:16	1205/1205	---M-Z	200	added ('OK')	text/css	etag:%224b5-66964b47-d0c355;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/css/counter.css?ver=2.0.7	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/css/counter5d0a.css	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:16	183341/183341	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:13%20GMT	https://wordpress.iqonic.design/product/wp/talkie/talkieteam/team-2/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/talkieteam/team-2/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:16	8349/8349	---M-Z	200	added ('OK')	text/css	etag:%22209d-66964b47-d0c362;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/css/project.css?ver=2.0.7	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/css/project5d0a.css	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:16	3209/3209	---M-Z	200	added ('OK')	text/css	etag:%22c89-66964bb5-d4ae0d;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/team.css?ver=1.1.0	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/teamf488.css	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:16	2569/2569	---M-Z	200	added ('OK')	text/css	etag:%22a09-66964bb5-d4a74a;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/faq.css?ver=1.1.0	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/faqf488.css	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:17	12847/12847	---M-Z	200	added ('OK')	text/css	etag:%22322f-66967eea-dca263;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-7279.css?ver=1721138922	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-7279cdea.css	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:17	2522/2522	---M-Z	200	added ('OK')	text/css	etag:%229da-66964bb5-d4a747;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/contact.css?ver=1.1.0	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/contactf488.css	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:17	183361/183361	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:46:15%20GMT	https://wordpress.iqonic.design/product/wp/talkie/talkieteam/team-1/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/talkieteam/team-1/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:17	2436/2436	---M-Z	200	added ('OK')	text/javascript	etag:%22984-66964b47-d0c370;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/js/jquery.countTo.js?ver=2.0.7	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/js/jquery.countTo5d0a.js	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:17	384/384	---M-Z	200	added ('OK')	text/javascript	etag:%22180-66964b47-d0c36d;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/js/counter.js?ver=2.0.7	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/js/counter5d0a.js	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:17	5594/5594	---M-Z	200	added ('OK')	text/javascript	etag:%2215da-66964b47-d0c36e;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/js/imagesloaded.pkgd.min.js?ver=2.0.7	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/js/imagesloaded.pkgd.min5d0a.js	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:18	24102/24102	---M-Z	200	added ('OK')	text/javascript	etag:%225e26-66964b47-d0c372;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/js/masonry.pkgd.min.js?ver=2.0.7	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/js/masonry.pkgd.min5d0a.js	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:18	799/799	---M-Z	200	added ('OK')	text/javascript	etag:%2231f-66964b47-d0c377;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/js/project.js?ver=2.0.7	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/iqonic-extensions/includes/Elementor/assets/js/project5d0a.js	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:18	1182/1182	---M-Z	200	added ('OK')	text/javascript	etag:%2249e-66964bb5-d4ae12;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/js/accordian.js?ver=1.1.0	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/js/accordianf488.js	(from https://wordpress.iqonic.design/product/wp/talkie/ai-chatbot/)
10:46:19	28685/28685	---M-Z	200	added ('OK')	text/css	etag:%22700d-6696b4a1-dca271;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-868.css?ver=1721152673	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-8687f0f.css	(from https://wordpress.iqonic.design/product/wp/talkie/chatbot-assistant/)
10:46:20	204581/204581	---MCZ	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:46:18%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/pages/868	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/pages/868.json	(from https://wordpress.iqonic.design/product/wp/talkie/chatbot-assistant/)
10:46:21	2153/2153	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:46:18%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fchatbot-assistant%2F	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed99bc.json	(from https://wordpress.iqonic.design/product/wp/talkie/chatbot-assistant/)
10:46:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202024%2004:46:19%20GMT	https://wordpress.iqonic.design/product/wp/talkie/?p=868	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/index4c3a.html	(from https://wordpress.iqonic.design/product/wp/talkie/chatbot-assistant/)
10:46:22	2287/2287	---M-Z	200	added ('OK')	text/xml	date:Mon,%2026%20Aug%202024%2004:46:20%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fchatbot-assistant%2F&format=xml	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed1a37	(from https://wordpress.iqonic.design/product/wp/talkie/chatbot-assistant/)
10:46:22	7391/7391	---M--	200	added ('OK')	image/png	etag:%221cdf-65701f88-e0a742;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Ellipse-66-1.png	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Ellipse-66-1.png	(from https://wordpress.iqonic.design/product/wp/talkie/chatbot-assistant/)
